timestamp,mouse_distance,mouse_left_click,mouse_right_click,mouse_scroll,keyboard_counts,cpu_percent,ram_percent,gpu_percent,gpu_vram_percent,bytes_sent_per_sec,bytes_recv_per_sec,packets_sent_per_sec,packets_recv_per_sec,read_bytes_per_sec,write_bytes_per_sec,label,session_id,mouse_left_click_freq,mouse_right_click_freq,mouse_scroll_freq,keyboard_counts_freq,mouse_distance_freq,bytes_sent_per_sec_freq,bytes_recv_per_sec_freq,packets_sent_per_sec_freq,packets_recv_per_sec_freq,read_bytes_per_sec_freq,write_bytes_per_sec_freq
1212.0,5.0990195135927845,0,0,0,0,51.39090909090909,19.131278890600925,64.62249614791988,53.707843895182215,39885,20417,186,41,315392,217600,1,1,0.0,0.0,0.0,21.0,246.34872782605578,345899.0,264201.0,1674.0,314.0,78248960.0,1434624.0
1213.0,16.1245154965971,0,0,0,1,51.990909090909085,19.03127889060093,63.62249614791988,53.707843895182215,29222,19471,161,23,1615872,1221632,1,1,0.0,0.0,0.0,22.0,262.4732433226529,348904.0,253585.0,1688.0,303.0,50021376.0,2623488.0
1214.0,29.743418315117715,0,0,0,12,60.490909090909085,19.331278890600927,57.62249614791988,53.707843895182215,34409,28477,145,29,2950656,6103040,1,1,0.0,0.0,0.0,34.0,258.9751213605813,342186.0,262492.0,1660.0,309.0,52693504.0,8515584.0
1215.0,73.09099028732629,0,0,0,2,50.89090909090909,19.431278890600936,57.62249614791988,53.707843895182215,33982,23831,169,27,2006016,34753024,1,1,0.0,0.0,0.0,36.0,332.0661116479076,346336.0,261775.0,1662.0,307.0,46929408.0,43134464.0
1216.0,8.0,0,0,0,1,55.89090909090909,19.03127889060093,66.62249614791988,53.707843895182215,37916,33921,161,34,643072,3127808,1,1,0.0,0.0,0.0,37.0,340.0661116479076,345503.0,265999.0,1664.0,310.0,26777088.0,46060544.0
1218.0,8.23606797749979,0,0,0,5,50.79090909090909,18.831278890600927,61.62249614791988,53.707843895182215,29170,37282,164,53,712704,398336,1,1,0.0,0.0,0.0,42.0,199.9477896859518,302566.0,225491.0,1480.0,287.0,24278528.0,46184960.0
1219.0,0.0,0,0,0,1,49.19090909090909,18.731278890600933,53.62249614791988,53.707843895182215,35343,34031,160,38,2166784,213504,1,1,0.0,0.0,0.0,39.0,172.60913656638112,310484.0,239018.0,1484.0,302.0,24282624.0,46128128.0
1220.0,42.4273517273312,0,0,0,0,46.490909090909085,18.831278890600927,61.62249614791988,53.707843895182215,39957,28890,181,34,458752,172032,1,1,0.0,0.0,0.0,25.0,194.42096016562402,312370.0,244751.0,1503.0,311.0,21636096.0,46206976.0
1221.0,20.0,0,0,0,3,39.89090909090909,18.831278890600927,63.62249614791988,53.707843895182215,52793,22877,184,37,4038656,200192,1,1,0.0,0.0,0.0,25.0,202.72136331746486,332677.0,249197.0,1511.0,316.0,14907904.0,46407168.0
1222.0,61.68349380010865,0,0,0,2,43.19090909090909,18.831278890600927,58.62249614791988,53.707843895182215,38153,26521,184,39,1556480,531456,1,1,0.0,0.0,0.0,27.0,259.30583760398076,330945.0,255301.0,1509.0,314.0,16148992.0,46721024.0
1223.0,31.27843210349045,0,0,0,0,40.39090909090909,18.831278890600927,67.62249614791988,53.707843895182215,36339,25670,178,28,778240,103936,1,1,0.0,0.0,0.0,26.0,274.4597542108741,338062.0,261500.0,1526.0,319.0,15311360.0,45603328.0
1224.0,64.9674651120038,0,0,0,4,47.19090909090909,18.631278890600925,64.62249614791988,53.707843895182215,41472,23303,176,29,1273856,172032,1,1,0.0,0.0,0.0,18.0,309.68380100776017,345125.0,256326.0,1557.0,319.0,13634560.0,39672320.0
1225.0,52.12469683206135,0,0,0,2,42.69090909090909,18.631278890600925,67.62249614791988,53.707843895182215,35066,23071,184,29,303104,3113984,1,1,0.0,0.0,0.0,18.0,288.71750755249525,346209.0,255566.0,1572.0,321.0,11931648.0,8033280.0
1226.0,38.37747314116404,0,0,1,19,46.39090909090909,18.831278890600927,69.62249614791988,53.707843895182215,48240,23642,187,30,618496,337408,1,1,0.0,0.0,1.0,36.0,319.0949806936593,356533.0,245287.0,1598.0,317.0,11907072.0,5242880.0
1227.0,63.38011446883412,0,0,0,5,39.990909090909085,18.631278890600925,66.62249614791988,53.707843895182215,32549,17316,177,24,1904640,171520,1,1,0.0,0.0,1.0,41.0,382.4750951624934,389082.0,262603.0,1775.0,341.0,13811712.0,5414400.0
1228.0,146.25755951117958,0,0,0,3,38.29090909090909,18.731278890600933,71.62249614791988,53.707843895182215,43482,19252,188,25,90112,0,1,1,0.0,0.0,1.0,39.0,520.4965866961732,403394.0,244573.0,1799.0,313.0,13189120.0,5016064.0
1229.0,83.99077944715891,0,0,0,2,38.29090909090909,18.631278890600925,68.62249614791988,53.707843895182215,35002,17553,189,22,106496,180736,1,1,0.0,0.0,1.0,40.0,604.4873661433321,403053.0,228095.0,1828.0,297.0,11128832.0,4983296.0
1230.0,43.44451624684727,0,0,0,2,34.69090909090909,18.631278890600925,66.62249614791988,53.707843895182215,43743,18380,189,22,249856,827392,1,1,0.0,0.0,1.0,42.0,605.5045306628481,406839.0,217585.0,1836.0,285.0,10919936.0,5638656.0
1231.0,5.650281539872885,0,1,0,5,39.69090909090909,18.631278890600925,68.62249614791988,53.707843895182215,37642,18463,195,24,163840,217600,1,1,0.0,1.0,1.0,44.0,591.154812202721,391688.0,213171.0,1847.0,272.0,7045120.0,5656064.0
1232.0,25.182980411003875,1,0,0,1,39.29090909090909,18.731278890600933,69.62249614791988,53.707843895182215,49278,23508,188,25,2011136,0,1,1,1.0,1.0,1.0,43.0,554.6542988136163,402813.0,210158.0,1851.0,258.0,7499776.0,5124608.0
1233.0,124.19163427164634,0,1,0,9,40.19090909090909,18.631278890600925,62.62249614791988,53.707843895182215,38119,20150,184,24,618496,160768,1,1,1.0,2.0,1.0,52.0,647.5675009817721,404593.0,204638.0,1857.0,254.0,7340032.0,5181440.0
1234.0,222.33671351086883,0,0,0,5,42.990909090909085,18.631278890600925,70.62249614791988,53.707843895182215,42924,22893,182,26,290816,184320,1,1,1.0,2.0,1.0,53.0,804.9367493806373,406045.0,204228.0,1863.0,251.0,6356992.0,5193728.0
1235.0,133.51331525654226,0,0,0,1,38.89090909090909,18.53127889060093,53.62249614791988,53.707843895182215,34491,23992,185,26,118784,168960,1,1,1.0,2.0,1.0,52.0,886.3253678051182,405470.0,205149.0,1864.0,248.0,6172672.0,2248704.0
1236.0,91.838759551355,0,0,0,3,43.79090909090909,18.631278890600925,62.62249614791988,53.707843895182215,51909,21472,196,25,4689920,8192,1,1,1.0,2.0,0.0,36.0,939.7866542153091,409139.0,202979.0,1873.0,243.0,10244096.0,1919488.0
1237.0,204.28189614614604,0,0,0,6,37.69090909090909,18.631278890600925,59.62249614791988,53.707843895182215,35521,20875,187,24,1826816,19456,1,1,1.0,2.0,0.0,37.0,1080.688435892621,412111.0,206538.0,1883.0,243.0,10166272.0,1767424.0
1238.0,2.23606797749979,0,0,0,5,39.39090909090909,18.731278890600933,61.62249614791988,53.707843895182215,47046,24018,197,41,634880,141312,1,1,1.0,2.0,0.0,39.0,936.6669443589412,415675.0,211304.0,1892.0,259.0,10711040.0,1908736.0
1239.0,205.55250517052352,0,0,0,1,44.69090909090909,18.631278890600925,60.62249614791988,53.707843895182215,33523,29535,176,38,294912,450560,1,1,1.0,2.0,0.0,38.0,1058.2286700823058,414196.0,223286.0,1879.0,275.0,10899456.0,2178560.0
1240.0,75.3459250495257,0,0,0,6,54.090909090909086,19.03127889060093,53.62249614791988,53.707843895182215,43353,25047,175,31,401408,24576,1,1,1.0,2.0,0.0,42.0,1090.1300788849842,413806.0,229953.0,1865.0,284.0,11051008.0,1375744.0
1241.0,3.0,0,0,0,3,52.39090909090909,19.131278890600925,52.62249614791988,53.707843895182215,33557,25666,175,29,1273856,246784,1,1,1.0,1.0,0.0,40.0,1087.4797973451114,409721.0,237156.0,1845.0,289.0,12161024.0,1404928.0
1242.0,8.773387165490545,0,0,0,5,52.590909090909086,19.231278890600933,64.62249614791988,53.707843895182215,45758,18539,189,28,135168,175104,1,1,0.0,1.0,0.0,44.0,1071.070204099598,406201.0,232187.0,1846.0,292.0,10285056.0,1580032.0
1243.0,14.52145126328583,0,0,1,6,47.090909090909086,18.931278890600936,62.62249614791988,53.707843895182215,41508,20605,217,50,294912,24576,1,1,0.0,0.0,1.0,41.0,961.4000210912376,409590.0,232642.0,1879.0,318.0,9961472.0,1443840.0
1244.0,12.950844619618657,1,0,1,4,48.090909090909086,19.131278890600925,60.62249614791988,53.707843895182215,46405,24113,189,35,1146880,94208,1,1,1.0,0.0,2.0,40.0,752.0141521999873,413071.0,233862.0,1886.0,327.0,10817536.0,1353728.0
1245.0,178.77245132142065,0,0,0,10,52.19090909090909,19.131278890600925,59.62249614791988,53.707843895182215,42573,33916,173,46,4460544,248832,1,1,1.0,0.0,2.0,49.0,797.2732882648658,421153.0,243786.0,1874.0,347.0,15159296.0,1433600.0
1246.0,201.7871914219103,0,0,0,3,44.990909090909085,18.831278890600927,65.62249614791988,53.707843895182215,48411,20666,187,24,9273344,909824,1,1,1.0,0.0,2.0,49.0,907.221720135421,417655.0,242980.0,1865.0,346.0,19742720.0,2335232.0
1247.0,45.70583368839308,0,0,0,9,35.79090909090909,18.631278890600925,77.62249614791988,53.707843895182215,38565,17679,202,22,126976,262656,1,1,1.0,0.0,2.0,52.0,748.6456576776682,420699.0,239784.0,1880.0,344.0,18042880.0,2578432.0
1248.0,24.834656882502266,0,0,0,0,33.19090909090909,18.53127889060093,70.62249614791988,53.707843895182215,49607,29434,199,38,172032,65536,1,1,1.0,0.0,2.0,47.0,771.2442465826706,423260.0,245200.0,1882.0,341.0,17580032.0,2502656.0
1249.0,125.67192801678632,0,0,0,0,43.590909090909086,18.631278890600925,75.62249614791988,53.707843895182215,39817,149390,259,117,176128,255488,1,1,1.0,0.0,2.0,46.0,691.3636694289333,429554.0,365055.0,1965.0,420.0,17461248.0,2307584.0
1250.0,160.38587771869615,0,0,0,7,41.79090909090909,18.431278890600936,74.62249614791988,53.707843895182215,43132,25933,178,26,106496,320512,1,1,1.0,0.0,2.0,47.0,776.4036220981038,429333.0,365941.0,1968.0,415.0,17166336.0,2603520.0
1251.0,54.27173682511799,0,0,0,4,43.39090909090909,18.53127889060093,66.62249614791988,53.707843895182215,35421,31352,178,35,8942080,149504,1,1,1.0,0.0,2.0,48.0,827.6753589232218,431197.0,371627.0,1971.0,421.0,24834560.0,2506240.0
1252.0,201.75685445441212,0,0,0,6,42.490909090909085,18.731278890600933,64.62249614791988,53.707843895182215,42112,30719,171,36,40243200,73728,1,1,1.0,0.0,2.0,49.0,1020.6588262121434,427551.0,383807.0,1953.0,429.0,64942592.0,2404864.0
1253.0,152.1568383947924,0,0,0,23,35.590909090909086,18.731278890600933,58.62249614791988,53.707843895182215,36834,37614,200,47,147456,184832,1,1,1.0,0.0,1.0,66.0,1158.29421334365,422877.0,400816.0,1936.0,426.0,64795136.0,2565120.0
1254.0,85.85533904259077,0,0,0,27,45.990909090909085,18.731278890600933,61.62249614791988,53.707843895182215,55201,35945,184,53,167936,199168,1,1,0.0,0.0,0.0,89.0,1231.198707766622,431673.0,412648.0,1931.0,444.0,63816192.0,2670080.0
1255.0,32.72787973203635,0,0,0,3,39.79090909090909,18.831278890600927,64.62249614791988,53.707843895182215,33206,28272,166,32,176128,261632,1,1,0.0,0.0,0.0,82.0,1085.154136177238,422306.0,407004.0,1924.0,430.0,59531776.0,2682880.0
1256.0,19.476471310671645,0,1,0,7,46.29090909090909,18.731278890600933,65.62249614791988,53.707843895182215,40116,23036,173,25,841728,235008,1,1,0.0,1.0,0.0,86.0,902.8434160659991,414011.0,409374.0,1910.0,431.0,51100160.0,2008064.0
1257.0,34.146488764515674,1,0,0,5,40.490909090909085,18.731278890600933,62.62249614791988,53.707843895182215,36868,33165,173,36,1191936,0,1,1,1.0,1.0,0.0,82.0,891.2840711421217,412314.0,424860.0,1881.0,445.0,52165120.0,1745408.0
1258.0,244.050745138152,0,1,0,6,40.19090909090909,18.731278890600933,69.62249614791988,53.707843895182215,49777,40375,191,54,1110016,144384,1,1,1.0,2.0,0.0,88.0,1110.5001593977713,412484.0,435801.0,1873.0,461.0,53103104.0,1824256.0
1259.0,85.5554750156836,0,0,0,2,38.39090909090909,18.831278890600927,62.62249614791988,53.707843895182215,36705,33282,189,38,376832,258560,1,1,1.0,2.0,0.0,90.0,1070.3837063966687,409372.0,319693.0,1803.0,382.0,53303808.0,1827328.0
1261.0,171.8160591096476,0,1,0,5,37.590909090909086,18.731278890600933,66.62249614791988,53.707843895182215,45250,38550,182,44,651264,153600,1,1,1.0,3.0,0.0,84.0,1027.542150962502,376069.0,300958.0,1629.0,365.0,44906496.0,1510912.0
1262.0,32.35102667475777,1,0,0,5,46.69090909090909,18.731278890600933,66.62249614791988,53.707843895182215,38440,32308,169,35,405504,0,1,1,2.0,3.0,0.0,83.0,858.1363231828477,372397.0,302547.0,1627.0,364.0,5068800.0,1437184.0
1263.0,153.23713286494734,0,1,0,5,40.19090909090909,18.831278890600927,62.62249614791988,53.707843895182215,41995,34886,173,40,557056,164864,1,1,2.0,4.0,0.0,65.0,859.2166176530028,377558.0,299819.0,1600.0,357.0,5478400.0,1417216.0
1264.0,178.00090354891933,0,0,0,7,48.29090909090909,18.731278890600933,59.62249614791988,53.707843895182215,32046,26851,171,28,6483968,139264,1,1,2.0,4.0,0.0,45.0,951.3621821593313,354403.0,290725.0,1587.0,332.0,11794432.0,1357312.0
1265.0,141.15953483546704,0,0,0,6,40.990909090909085,18.731278890600933,69.62249614791988,53.707843895182215,44209,23607,189,27,24576,138752,1,1,2.0,4.0,0.0,48.0,1059.7938372627618,365406.0,286060.0,1610.0,327.0,11642880.0,1234432.0
1266.0,212.16469477573628,1,0,0,3,38.090909090909086,18.731278890600933,74.62249614791988,53.707843895182215,38388,40955,186,43,200704,24576,1,1,3.0,3.0,0.0,44.0,1252.4820607278266,363678.0,303979.0,1623.0,345.0,11001856.0,1024000.0
1267.0,206.1383898451168,0,0,1,2,47.990909090909085,18.731278890600933,60.62249614791988,53.707843895182215,40152,38068,177,42,94208,210944,1,1,2.0,3.0,1.0,41.0,1424.473961808428,366962.0,308882.0,1627.0,351.0,9904128.0,1234944.0
1268.0,74.73417159524668,0,0,0,4,41.89090909090909,18.831278890600927,57.62249614791988,53.707843895182215,37946,41678,175,42,8192,160256,1,1,2.0,2.0,1.0,39.0,1255.1573882655225,355131.0,310185.0,1611.0,339.0,8802304.0,1250816.0
1269.0,34.49626936356974,0,0,0,3,41.29090909090909,18.731278890600933,57.62249614791988,53.707843895182215,32870,36937,163,45,139264,152576,1,1,2.0,2.0,1.0,40.0,1204.0981826134087,351296.0,313840.0,1585.0,346.0,8564736.0,1144832.0
1270.0,80.67098049117361,0,0,0,3,47.29090909090909,18.931278890600936,55.62249614791988,53.707843895182215,39817,40735,169,48,135168,4096,1,1,2.0,2.0,1.0,43.0,1284.7691631045823,391113.0,354575.0,1754.0,394.0,8699904.0,1148928.0
1271.0,149.69373621136904,1,0,0,4,55.39090909090909,19.131278890600925,56.62249614791988,53.707843895182215,34691,39643,158,42,2150400,161792,1,1,3.0,1.0,1.0,42.0,1262.6468402063038,380554.0,355668.0,1730.0,392.0,10199040.0,1157120.0
1272.0,82.00647483323866,0,0,0,2,49.39090909090909,19.231278890600933,67.62249614791988,53.707843895182215,41952,38731,154,43,1327104,1052160,1,1,2.0,1.0,1.0,39.0,1312.3022883647845,384066.0,362091.0,1715.0,400.0,11120640.0,2209280.0
1273.0,111.6272709602639,0,0,0,4,50.490909090909085,19.53127889060093,61.62249614791988,53.707843895182215,30876,27535,163,31,282624,221184,1,1,2.0,0.0,1.0,38.0,1270.6924264601012,372947.0,354740.0,1705.0,391.0,10846208.0,2265600.0
1274.0,71.88135029709017,1,0,0,3,48.590909090909086,19.131278890600925,63.62249614791988,53.707843895182215,50029,27944,194,44,11313152,151552,1,1,3.0,0.0,1.0,34.0,1164.5728732082719,390930.0,355833.0,1728.0,407.0,15675392.0,2277888.0
1275.0,12.245165457218397,0,0,0,0,44.490909090909085,19.131278890600925,66.62249614791988,53.707843895182215,37191,20561,204,34,4534784,156672,1,1,3.0,0.0,1.0,28.0,1035.6585038300232,383912.0,352787.0,1743.0,414.0,20185600.0,2295808.0
1276.0,1.4142135623730951,0,0,0,0,44.090909090909086,19.53127889060093,56.62249614791988,53.707843895182215,40557,36616,168,39,4251136,103424,1,1,2.0,0.0,1.0,25.0,824.9080226166601,386081.0,348448.0,1725.0,410.0,24236032.0,2374656.0
1277.0,0.0,0,0,0,0,44.89090909090909,18.831278890600927,68.62249614791988,53.72692669928578,30277,41763,175,47,16955904,209920,1,1,2.0,0.0,0.0,23.0,618.7696327715433,376206.0,352143.0,1723.0,415.0,41097728.0,2373632.0
1278.0,0.0,0,0,0,0,44.990909090909085,18.731278890600933,68.62249614791988,53.72692669928578,43186,34040,177,37,12251136,0,1,1,2.0,0.0,0.0,19.0,544.0354611762966,381446.0,344505.0,1725.0,410.0,53340672.0,2213376.0
1279.0,0.0,0,0,0,0,37.69090909090909,18.831278890600927,75.62249614791988,53.72692669928578,32278,26916,192,41,2134016,326144,1,1,2.0,0.0,0.0,16.0,509.5391918127269,380854.0,334484.0,1754.0,406.0,55335424.0,2386944.0
1280.0,0.0,0,0,0,0,40.990909090909085,18.831278890600927,76.62249614791988,53.72692669928578,47318,27388,193,38,11821056,145920,1,1,2.0,0.0,0.0,13.0,428.8682113215533,388355.0,321137.0,1778.0,396.0,67021312.0,2528768.0
1281.0,4.47213595499958,0,0,0,0,38.19090909090909,18.831278890600927,64.62249614791988,53.72692669928578,35572,43455,194,49,806912,186368,1,1,1.0,0.0,0.0,9.0,283.6466110651838,389236.0,324949.0,1814.0,403.0,65677824.0,2553344.0
1282.0,13.341664064126334,0,0,0,2,37.39090909090909,18.831278890600927,61.62249614791988,53.72692669928578,43887,27579,193,29,720896,24576,1,1,1.0,0.0,0.0,9.0,214.98180029607147,391171.0,313797.0,1853.0,389.0,65071616.0,1525760.0
1283.0,98.26186277991071,0,0,0,3,40.79090909090909,18.931278890600936,67.62249614791988,53.72692669928578,30622,24593,169,26,315392,145408,1,1,1.0,0.0,0.0,8.0,201.61639211571827,390917.0,310855.0,1859.0,384.0,65104384.0,1449984.0
1284.0,34.03691926060975,0,0,0,3,43.090909090909086,18.931278890600936,63.62249614791988,53.72692669928578,44341,23961,175,23,36864,95232,1,1,0.0,0.0,0.0,8.0,163.77196107923788,385229.0,306872.0,1840.0,363.0,53828096.0,1393664.0
1285.0,4.650281539872885,0,0,1,1,39.19090909090909,18.931278890600936,70.62249614791988,53.72692669928578,33945,26555,183,32,385024,217088,1,1,0.0,0.0,1.0,9.0,156.17707716189236,381983.0,312866.0,1819.0,361.0,49678336.0,1454080.0
1286.0,13.0,0,0,0,2,42.090909090909086,18.931278890600936,67.62249614791988,53.72692669928578,49181,35518,188,45,172032,0,1,1,0.0,0.0,1.0,11.0,167.76286359951928,390607.0,311768.0,1839.0,367.0,45599232.0,1350656.0
1287.0,16.63633870158354,0,0,0,27,38.990909090909085,18.931278890600936,60.62249614791988,53.9223346133063,33100,39324,181,41,618496,161280,1,1,0.0,0.0,1.0,38.0,184.3992023011028,393430.0,309329.0,1845.0,361.0,29261824.0,1302016.0
1288.0,4.0,0,0,0,31,41.090909090909086,18.831278890600927,62.62249614791988,53.9223346133063,44201,27675,182,34,887296,304640,1,1,0.0,0.0,1.0,69.0,188.3992023011028,394445.0,302964.0,1850.0,358.0,17897984.0,1606656.0
1289.0,6.324555320336759,0,0,1,31,42.39090909090909,18.931278890600936,57.62249614791988,53.9223346133063,34589,22716,187,24,344064,225792,1,1,0.0,0.0,2.0,100.0,194.72375762143957,396756.0,298764.0,1845.0,341.0,16108032.0,1506304.0
1290.0,86.70980244542798,0,0,0,8,41.490909090909085,18.931278890600936,61.62249614791988,53.9223346133063,44785,19378,182,20,700416,0,1,1,0.0,0.0,2.0,108.0,281.4335600668676,394223.0,290754.0,1834.0,323.0,4987392.0,1360384.0
1291.0,24.476471310671645,0,0,0,2,40.29090909090909,18.931278890600936,57.62249614791988,53.85430441667709,36795,24369,188,27,6965248,207872,1,1,0.0,0.0,2.0,110.0,301.4378954225396,395446.0,271668.0,1828.0,301.0,11145728.0,1381888.0
1292.0,101.7120851783676,0,0,1,6,45.79090909090909,18.931278890600936,61.62249614791988,53.85430441667709,45734,21123,184,24,829440,248832,1,1,0.0,0.0,3.0,114.0,389.8083165367809,397293.0,265212.0,1819.0,296.0,11254272.0,1606144.0
1293.0,71.97443334093413,0,1,0,2,40.590909090909086,18.931278890600936,71.62249614791988,53.85430441667709,34761,20408,182,23,315392,18432,1,1,0.0,1.0,3.0,113.0,363.5208870978043,401432.0,261027.0,1832.0,293.0,11254272.0,1479168.0
1294.0,47.81129337660118,1,0,0,5,44.490909090909085,18.931278890600936,69.62249614791988,53.85430441667709,51990,21563,189,24,4194304,118784,1,1,1.0,1.0,3.0,115.0,377.2952612137957,409081.0,258629.0,1846.0,294.0,15411712.0,1502720.0
1295.0,170.24603331394704,0,1,0,7,44.990909090909085,18.831278890600927,71.62249614791988,53.85430441667709,37184,23671,191,27,6336512,136704,1,1,1.0,2.0,2.0,121.0,542.8910129878699,412320.0,255745.0,1854.0,289.0,21363200.0,1422336.0
1296.0,3.6502815398728847,0,1,0,6,46.090909090909086,18.831278890600927,71.62249614791988,53.85430441667709,46224,22124,191,25,77824,152576,1,1,1.0,3.0,2.0,125.0,533.5412945277427,409363.0,242351.0,1857.0,269.0,21268992.0,1574912.0
1297.0,66.59541906470521,0,0,0,7,42.29090909090909,18.831278890600927,68.62249614791988,53.85430441667709,35603,23244,183,26,245760,17920,1,1,1.0,3.0,2.0,105.0,583.5003748908644,411866.0,226271.0,1859.0,254.0,20896256.0,1431552.0
1298.0,107.62109397647696,0,0,0,2,44.29090909090909,18.831278890600927,71.62249614791988,53.85430441667709,44865,20821,182,25,13729792,8192,1,1,1.0,3.0,2.0,76.0,687.1214688673414,412530.0,219417.0,1859.0,245.0,33738752.0,1135104.0
1299.0,33.18340805815103,2,1,0,2,46.090909090909086,18.831278890600927,70.62249614791988,53.85430441667709,35706,27188,189,46,909312,336384,1,1,3.0,4.0,1.0,47.0,713.9803216051557,413647.0,223889.0,1861.0,267.0,34304000.0,1245696.0
1300.0,15.59524158061724,2,0,0,2,48.490909090909085,19.231278890600933,62.62249614791988,53.85430441667709,43080,26680,171,31,2494464,167424,1,1,5.0,4.0,1.0,41.0,642.8657607403449,411942.0,231191.0,1850.0,278.0,36098048.0,1413120.0
1301.0,45.105052484478165,0,1,0,10,52.090909090909086,19.431278890600936,56.62249614791988,53.85430441667709,30343,20207,162,27,1122304,244224,1,1,5.0,5.0,1.0,49.0,663.4943419141514,405490.0,227029.0,1824.0,278.0,30255104.0,1449472.0
1302.0,165.15651548505213,1,0,0,7,46.19090909090909,19.53127889060093,59.62249614791988,53.85430441667709,47309,23756,192,31,2744320,86016,1,1,6.0,5.0,0.0,50.0,726.938772220836,407065.0,229662.0,1832.0,285.0,32169984.0,1286656.0
